place_id,place_name,review_id,review_link,name,reviewer_id,reviewer_profile,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,experience_details,review_photos
ChIJDS4hB0TB2S0RcdtKRJykqco,Pantai galaman,ChZDSUhNMG9nS0VJQ0FnSURFMUstVUhBEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURFMUstVUhBEAE!2m1!1s0x0:0xcaa9a49c444adb71!3m1!1s2@1:CIHM0ogKEICAgIDE1K-UHA%7CCgwI7cuj6AUQuIeUgwI%7C?hl=id,Wajid Abdulloh ali,102223921975033230932,https://www.google.com/maps/contrib/102223921975033230932?hl=id,5,Pondok pesantren baru yg baru d buka pada tahun 2019,6 tahun lalu,2019-06-18T13:18:37,,,,29,21,1,,,[],"[{""id"":""CIHM0ogKEICAgIDEtMLioAE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90D3Dgm33g97NZiZEvKvUojhPKAm545_UYtbHP0ONLy9NRn0ZtySSdSb0OaDkyZzemtzXiwnL5bgXaG6d6InZcDmAOY0YDxv_zz5hycHXRf2yeqM04iKlR-iCD7VvJCLtttDTl9g9g=s1024"",""caption"":null,""width"":720,""height"":405},{""id"":""CIHM0ogKEICAgIDEtIK8GQ"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DFgG2veQnjzOdlZp-B6l70OAULvV6fq9dcETyljTMamBlN3HAnprvEud2SirRHSxIfLygWaGJeRGkFKWLGLOXLqS-BBo5N_02rvaYHSAv6EDr9RQJeewRSnK7SgNC9sN_-Ysg=s1024"",""caption"":null,""width"":720,""height"":540},{""id"":""CIHM0ogKEICAgIDEtKK4xgE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90C9YXOL_W8zUA_4EN49sk14BvLIQDWwC4KSJ226Gkzr3VCzCA4ab5JWY03POaed_Ogi88FOMpxXFt4c2v7-w0HCvF4KSzHHk3T5Ii0txMkLUyu1URW9iVqy2C5nS6_xBdjEXdxfOw=s1024"",""caption"":null,""width"":1280,""height"":960}]"
ChIJDS4hB0TB2S0RcdtKRJykqco,Pantai galaman,ChdDSUhNMG9nS0VJQ0FnSUR5M0lISW13RRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR5M0lISW13RRAB!2m1!1s0x0:0xcaa9a49c444adb71!3m1!1s2@1:CIHM0ogKEICAgIDy3IHImwE%7CCgwIjYLrgQYQyITdygE%7C?hl=id,Mohammad Zafradi Wagiono,114836218113944850173,https://www.google.com/maps/contrib/114836218113944850173?hl=id,4,"Pantainya bagus, masih asri dan dekat sekali dengan jalan raya alias jalan utama pantai utara",4 tahun lalu,2021-02-27T22:00:34,,,,100,503,1,,,[],[]
ChIJDS4hB0TB2S0RcdtKRJykqco,Pantai galaman,Ci9DQUlRQUNvZENodHljRjlvT21wNFpuTXpPSFJQUVMwelozbGlia0ZSY0hrdFUzYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wNFpuTXpPSFJQUVMwelozbGlia0ZSY0hrdFUzYxAB!2m1!1s0x0:0xcaa9a49c444adb71!3m1!1s2@1:CAIQACodChtycF9oOmp4ZnMzOHRPQS0zZ3libkFRcHktU3c%7C0ckKvrcDO8a%7C?hl=id,budi susilo,114407715814436339153,https://www.google.com/maps/contrib/114407715814436339153?hl=id,4,Sepi,sebulan lalu,2025-09-10T11:20:23,,,,216,273,1,,,[],[]
ChIJDS4hB0TB2S0RcdtKRJykqco,Pantai galaman,ChdDSUhNMG9nS0VJQ0FnSUNCLXZEbnBBRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCLXZEbnBBRRAB!2m1!1s0x0:0xcaa9a49c444adb71!3m1!1s2@1:CIHM0ogKEICAgICB-vDnpAE%7CCgwI4-qVnQYQqODd4wI%7C?hl=id,Dhani MDR,117463901560287752842,https://www.google.com/maps/contrib/117463901560287752842?hl=id,4,"Suka banget lingkungannya bersih, sesuai untuk aktivitas sore hari dan berjemur di pagi hari",2 tahun lalu,2022-12-23T09:31:15,,,,21,4,1,,,[],[]
ChIJDS4hB0TB2S0RcdtKRJykqco,Pantai galaman,ChZDSUhNMG9nS0VJQ0FnTUNBbF95R0NREAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBbF95R0NREAE!2m1!1s0x0:0xcaa9a49c444adb71!3m1!1s2@1:CIHM0ogKEICAgMCAl_yGCQ%7CCgsIzuWLvQYQqJHmUw%7C?hl=id,sinal arifin,112358676506695195879,https://www.google.com/maps/contrib/112358676506695195879?hl=id,5,Mampir,8 bulan lalu,2025-02-05T05:10:38,,,,2,9,,,,"[{""name"":""Waktu antrean"",""value"":""30-60 mnt""},{""name"":""Sebaiknya buat reservasi"",""value"":""Ya""}]","[{""id"":""CIHM0ogKEICAgMCAl_yGyQE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90B6I2g7ZgCjVyOb-wAMAirnnBsXbKkq8ciyFIwpW5T0FSQyc0rIuuLAQ2mE-ZzflcpKxbwJMwu51xq4Kl2BvLYsl_YeCL6iCY3vOUCZ7-at_M9i-xR6SNTraTyJBQN_CK-0ZK5QRw=s1024"",""caption"":null,""width"":1080,""height"":1920}]"
ChIJDS4hB0TB2S0RcdtKRJykqco,Pantai galaman,ChZDSUhNMG9nS0VJQ0FnSUNVdk5UYlhBEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNVdk5UYlhBEAE!2m1!1s0x0:0xcaa9a49c444adb71!3m1!1s2@1:CIHM0ogKEICAgICUvNTbXA%7CCgwI65nP6QUQsJK2gwE%7C?hl=id,LM Official,103284268248180441365,https://www.google.com/maps/contrib/103284268248180441365?hl=id,5,Tempatnya sangat bagus dan merupakan pangkalan perahu nelayan,6 tahun lalu,2019-07-21T02:24:43,,,,2,3,,,,[],[]
ChIJOw9R-xPf2S0RnBsC7rY2t_U,Pantai Batu Sulung,Ci9DQUlRQUNvZENodHljRjlvT2tkellYbDNiVlJqYkdNNVRYVTFiVnB1WVdvMk1VRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkellYbDNiVlJqYkdNNVRYVTFiVnB1WVdvMk1VRRAB!2m1!1s0x0:0xf5b736b6ee021b9c!3m1!1s2@1:CAIQACodChtycF9oOkdzYXl3bVRjbGM5TXU1bVpuYWo2MUE%7C0cKvAuQ665l%7C?hl=id,M. Zulfiyan Alamsyah,116660086725211162965,https://www.google.com/maps/contrib/116660086725211162965?hl=id,5,"Menikmati senja, menunggu maghrib datang",3 bulan lalu,2025-06-22T07:38:34,,,,75,266,1,,,"[{""name"":""Waktu kunjungan"",""value"":""Hari biasa""},{""name"":""Waktu antrean"",""value"":""Tanpa mengantre""},{""name"":""Sebaiknya buat reservasi"",""value"":""Tidak""}]","[{""id"":""CIABIhBnvd1341lzBDYodnDA3qlw"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BaNpJtKbNNNMsNKPsOKuqFdpY42Nvb0_4f_U4b7JiT0l-W9Hwkix5TSL_dtlkeEXkb2xxwZjOUca_EzBjLS3IeBDyI5Xr6g6zttw05NJFr_zLj97hCZI8cR48_mgqvab2j31u5e9a1W1Ue=s1024"",""caption"":null,""width"":3000,""height"":4000},{""id"":""CIABIhDC3H4Hj9HoaOhMmbmYZeuY"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90CjRI4Ip55v9A2DhMwCr2-MCvtMEfZVuiE_hFh3xcBKZdoZSVgVuaNNlvFQw0gB8D46oazXyBHc4D5b0usjebwMAVxHcwyDw1geC3K3a3sL3E9Cto1Nlxv98jZJjp-HcoB02n7r61P8ExqF=s1024"",""caption"":null,""width"":2160,""height"":3840},{""id"":""CIABIhDzeo_sgSKWGucYRTWGn2E0"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90D2Fe92_0dE6vz_Z4Z4cJ1UYXSG3ZmlwKVjasiUI0El8naRBB2vha7QZDLLXlprC8ySF5fDXIWv8-naVi6s9zo3pb02koXNAuE5GgCNkv17SiaYGV2WgW2y8svuEwMWzWxKTSXRESR7wvzd=s1024"",""caption"":null,""width"":1080,""height"":1920},{""id"":""CIABIhDbk_NmYrDqkunr6Yuihtjr"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90Alk7QSghTQa-9-_MJRjkeLxZZX0WvYE-lsdSHWmvV2lG6GfClfmT363VYQjEgGE1qhUBXiuroQmZx2B783eU96NNQyF0_cqY3jvKUB5_fKlSGOwQmGhOiXxnvBV3yB96wa6L5fcEa8GJM=s1024"",""caption"":null,""width"":2160,""height"":3840},{""id"":""CIABIhC-N1m5ZEXbp1VeDkKwu0_w"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90AiZFu-OSo-wOuTfrnQJmHqGg4DZV72Y9xIa1NUCIQObBUwHDj06OaqUf7lZKmEaeS-n-ObkqessuhuhkDLVDN_NlKz2WYIp2a4fHoj1Ihrg-ryybOVZG2PKgfgmOZ-_gMqKSr2JJ5QMco2=s1024"",""caption"":null,""width"":2160,""height"":3840},{""id"":""CIABIhAnKG_B85biN0T8iG1fGXe3"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90A857CDew0zXOmIafQcQKuSwq5MpShJGT51yYnzMouu39UTPXvFpmNAfkKguOHXFDNndzcEtpRn874TRu6TnZtTc_x3Squ_ygIalmponqaIbFECEgmPqVLrI8EtXx5qSV11Q14CniXYprRV=s1024"",""caption"":null,""width"":2160,""height"":3840}]"
ChIJOw9R-xPf2S0RnBsC7rY2t_U,Pantai Batu Sulung,ChZDSUhNMG9nS0VJQ0FnSUN3dHF2SkhnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3dHF2SkhnEAE!2m1!1s0x0:0xf5b736b6ee021b9c!3m1!1s2@1:CIHM0ogKEICAgICwtqvJHg%7CCgwIweif1gUQgOnJ1gE%7C?hl=id,RnT,109794773690946878705,https://www.google.com/maps/contrib/109794773690946878705?hl=id,4,Ciri khas dari Pantai Batu Sulung adalah batu besar berwarna hitam kecoklatan yang berongga seperti goa. Pantai yang masih alami dengan hamparan batu karang sepanjang pantai. Kalau mau ke sini kendaraan harus dititipkan di rumah penduduk setempat karena belum ada akses menunju pantai. Kita harus berjalan kaki melewati jalan setapak menurun sekitar 5-10 menit.,Diedit 7 tahun lalu,2018-01-21T21:31:08,,,,96,843,1,,,[],"[{""id"":""CIHM0ogKEICAgIDE8IzfNA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90ArELKjPaCJ_mPwfgfe4G2-LhYzWZsrDf0LHXuU2SVRbmuFtMTWmflam1xC57WJHAP2w835ljsd1YXy_c4yuw8YsTC-B0Dir6Ci070dpcxhbXt2Ftx3WYAdEm4cGtJ0_Sxfi1ML=s1024"",""caption"":null,""width"":4128,""height"":3096},{""id"":""CIHM0ogKEICAgIDE8IyHpAE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BFRmi1RP_hfHsErpgbbm4dIPOkVqZ1uBNJ_itOKUKFtS24K3rENldvEh84ITosmCEDY8BuA5krvEFrqgesZCoL3znGxRCJkYIxbOIkblUkS3MdFAOjFdfosqZhZq_lLkYzOjzw=s1024"",""caption"":null,""width"":2048,""height"":1536},{""id"":""CIHM0ogKEICAgIDE8IyddA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90A9eLijZS807soz4TGBfJjrconbjlRSj2EOyXMO3nY1hZsbo2cMJSKWI2cBNbbI2QTTNjTGq_EdLe6__LWQ1pW9axT6eb1VqvTs0fbIE214y0EtqjFOO3EU92W24FF7dHiZ4nyE=s1024"",""caption"":null,""width"":2048,""height"":1536},{""id"":""CIHM0ogKEICAgIDE8Iz5Yg"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90B7BQp0wBal_a0g1EhSFNylyTVm3M8mtn3Kj4LC7sKS5dwB9DIn1l69AwKnVPHUf4OEe_WbWL7vPtRT-dZdfYhT6UwM8FGhNJAZ6jKu5dkK88pithaoCCdyiU1MsBb6R2zLTtDz=s1024"",""caption"":null,""width"":2048,""height"":1536},{""id"":""CIHM0ogKEICAgIDE8Izx1wE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DhY2ugqk9PS1c0wjb1JbyAbHkBb0FZkWmgTQVlIYyDI5AAHQELoWAxoagAVhjoXUgrwYtLdc73mARj6zg2eVL-dN3whh8JWvqGqTdwz42zhqQMq8T-HaHYEu-UkqPspFoswhaVqg=s1024"",""caption"":null,""width"":2048,""height"":1536},{""id"":""CIHM0ogKEICAgIDE8MyIRA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DHAjcB9dMmPOxDluTtz1TRtoytOaLwRC6dvwTttrZaJSGZOmVZJ2uKeXlG6vvYZCPi-g5MX6_CuSP81nUSFC2NoGvQoC7Tgqd4awSfT9nUWBvKi0eTsE4efPFWcBpIla5NXGyU=s1024"",""caption"":null,""width"":2048,""height"":1536}]"
ChIJOw9R-xPf2S0RnBsC7rY2t_U,Pantai Batu Sulung,Ci9DQUlRQUNvZENodHljRjlvT2tJMVEzcGpkVVpRU2tOb1Vtc3RMV05WTVZKQlNtYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tJMVEzcGpkVVpRU2tOb1Vtc3RMV05WTVZKQlNtYxAB!2m1!1s0x0:0xf5b736b6ee021b9c!3m1!1s2@1:CAIQACodChtycF9oOkI1Q3pjdUZQSkNoUmstLWNVMVJBSmc%7C0cl06kPrlv1%7C?hl=id,IMAM HABIBI KOHLER,108060346194726394264,https://www.google.com/maps/contrib/108060346194726394264?hl=id,5,perlu ada akses khusus,sebulan lalu,2025-09-12T12:28:32,,,,460,915,1,,,"[{""name"":""Waktu kunjungan"",""value"":""Hari biasa""},{""name"":""Waktu antrean"",""value"":""Tanpa mengantre""},{""name"":""Sebaiknya buat reservasi"",""value"":""Tidak""}]",[]
ChIJOw9R-xPf2S0RnBsC7rY2t_U,Pantai Batu Sulung,ChZDSUhNMG9nS0VJQ0FnSURZN0lpek9BEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURZN0lpek9BEAE!2m1!1s0x0:0xf5b736b6ee021b9c!3m1!1s2@1:CIHM0ogKEICAgIDY7IizOA%7CCgwI0JS2gwYQwK-2ugM%7C?hl=id,Farid,101772159038422410538,https://www.google.com/maps/contrib/101772159038422410538?hl=id,5,Nyaman untuk bersantay bersama orang terdekat,Diedit 4 tahun lalu,2019-05-02T23:23:11,,,,1,8,,,,[],"[{""id"":""CIHM0ogKEICAgICK_rrf8QE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DLYVZYXZn7cPNZ98HcXapy-VjYcChI7KlKBy0ZoFFP8G-wSrCf-AwsQlNtyDlD2xpK7jNyX0QGR-MqjZflEzXlPdlTzywKv4lJw5GyVnrkZxK48e0kOuKKpGppXIg1IrSImboX=s1024"",""caption"":null,""width"":8372,""height"":1911},{""id"":""CIHM0ogKEICAgICK_rrfCQ"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BNmole6tOkImTXweKd-krRRDia69lkJH5RO5s9PBI1yo01Do9SKgSmVXwZAU0hEBMapidtZJJ5vjFXGuPW4FBIdxRVA2e80oZZxqO9NxsmLCJBUpuAEE7KDxpx_n5VviAfWh1w=s1024"",""caption"":null,""width"":8162,""height"":1960}]"
ChIJOw9R-xPf2S0RnBsC7rY2t_U,Pantai Batu Sulung,ChZDSUhNMG9nS0VJQ0FnSUN3bXQyMFRBEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3bXQyMFRBEAE!2m1!1s0x0:0xf5b736b6ee021b9c!3m1!1s2@1:CIHM0ogKEICAgICwmt20TA%7CCgwIuJfz1QUQgL7DvgI%7C?hl=id,Habibah Bebh,105073786166604078315,https://www.google.com/maps/contrib/105073786166604078315?hl=id,5,Cukup bagus pemandangannya,7 tahun lalu,2018-03-29T11:19:20,,,,2,1,,,,[],"[{""id"":""CIHM0ogKEICAgID44d7LLg"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DCawV6TDVfdWHnxO7H8z2yNh2OXmxD9GKChR4A83GovpUFR1_80et_opSKYrir8LnBHsZqjjMsYfi3jpiMnmUt6E5wrSEnjJXfOiG8iQR6-kGO3XbUst18SnzDsUzMCi9UfJIL=s1024"",""caption"":null,""width"":1932,""height"":2576}]"
ChIJOw9R-xPf2S0RnBsC7rY2t_U,Pantai Batu Sulung,ChdDSUhNMG9nS0VJQ0FnSUNBemZMRF9RRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBemZMRF9RRRAB!2m1!1s0x0:0xf5b736b6ee021b9c!3m1!1s2@1:CIHM0ogKEICAgICAzfLD_QE%7CCgwItp-j1AUQwOzqlAM%7C?hl=id,ahmad iying,100879131924339680000,https://www.google.com/maps/contrib/100879131924339680000?hl=id,5,"Ada sebuah makam tg punya nilai sejarah tinggi. Menurut cerita masyarakat setempat, makam tersebut masih kerabat dekat dari raja Sumenep.",7 tahun lalu,2018-02-18T00:57:07,,,,15,29,1,,,[],[]
ChIJOw9R-xPf2S0RnBsC7rY2t_U,Pantai Batu Sulung,ChdDSUhNMG9nS0VJQ0FnSURBdzh5cHNBRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBdzh5cHNBRRAB!2m1!1s0x0:0xf5b736b6ee021b9c!3m1!1s2@1:CIHM0ogKEICAgIDAw8ypsAE%7CCgwIxPqyzQUQgICS9AE%7C?hl=id,Fanza Chanel,110441704330043169005,https://www.google.com/maps/contrib/110441704330043169005?hl=id,5,"Pantai Batu Sulung adalah sebuah pantai yang masih asri dan belum tersentuh oleh investor manapun, sehingga nuansa dari pantai ini masih alami. Pantai ini ada di Desa Karduluk Kecamatan Pragaan Kabupaten Sumenep",Diedit 8 tahun lalu,2017-03-15T05:34:19,,,,44,5,1,,,[],[]
ChIJOw9R-xPf2S0RnBsC7rY2t_U,Pantai Batu Sulung,ChdDSUhNMG9nS0VJQ0FnSUMydV9MUnV3RRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMydV9MUnV3RRAB!2m1!1s0x0:0xf5b736b6ee021b9c!3m1!1s2@1:CIHM0ogKEICAgIC2u_LRuwE%7CCgwI9qmtkwYQuMD6rgI%7C?hl=id,El_die putra Sumadi,108448476803284823864,https://www.google.com/maps/contrib/108448476803284823864?hl=id,4,"Mantip, pesonanya akan memanjakan mata anda, gak perlu fee buat beli tiket,  cuman jalurnya agak curam.recomended buat yang lagi kere ",3 tahun lalu,2022-04-28T20:52:08,,,,56,135,1,,,[],"[{""id"":""CIHM0ogKEICAgIC2--zygQE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90APg6p4un8ZsRFR66F-ZxLT350A0v7iXHQCpLVEIPf66oydk0fESmVaLQckqqpdFa8cdOjAMFLQWV9nfs9pCQjpkapv3SovCE_t25o5gbyca85JXWIqQTf_gaqBIc-fHalmUieZpg=s1024"",""caption"":""Sunrise from batu sulung unfilter"",""width"":3120,""height"":4160}]"
ChIJ8bz-PXfi2S0Rd5LwOVSmz14,Pantai Kundang Wetan,ChdDSUhNMG9nS0VJQ0FnSUNVc3BqQXVBRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNVc3BqQXVBRRAB!2m1!1s0x0:0x5ecfa65439f09277!3m1!1s2@1:CIHM0ogKEICAgICUspjAuAE%7CCgwI2__Y6QUQ8NOvhQE%7C?hl=id,DAT.,102022561147821300638,https://www.google.com/maps/contrib/102022561147821300638?hl=id,5,Pantai yang bagus dengan segala keindahannya dan memiliki daya tarik tersendiri bagi penggemar swafoto.,6 tahun lalu,2019-07-22T22:59:39,,,,362,3460,1,,,[],"[{""id"":""CIHM0ogKEICAgICUsoTb7wE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90B7a3Ch4HuIz6csrRB3UtJsbyNhWG0p91pyFeNhISVCWgdSqI_vzLDK6wXtv7ZJ46nEDJp93I0FwA7wXM1TiF28WwL4LbDmvyPaq_teiXtISKOdIGwyPbVZ0OvK_qP9ilVwCHK1fQ=s1024"",""caption"":null,""width"":4000,""height"":2250},{""id"":""CIHM0ogKEICAgICUsqSZPw"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90D-Ws_TiFQDW7IG_QZGwq271TcEpJL2C4WGbgtsEAwUw0iHoMz4rI9TVadLF_WrbPTX7CAZkEvkJip1rHuR3kN0Eh3ROc7WzCUTYAKMdMaVIXJoOyf-8RoJA2bdO1DSNXIiK49o=s1024"",""caption"":null,""width"":4000,""height"":2250},{""id"":""CIHM0ogKEICAgICUsuT1eg"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BklSeH0C-T3NylbqmQnvjptdHQfG9xLfdkzfQBaPzk_3jeON2T4zpFLi42I4_iME2lflUFhhzBrfGqtOb8x2A5xUAdcqnvt0iEswgGLjujxyskOulEzMZUbzPhAuivbfn-2YyZ=s1024"",""caption"":null,""width"":4000,""height"":2250},{""id"":""CIHM0ogKEICAgICUstSClgE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DEfS8MeyLdJIr1doHtevaYVfc46Vr5E-K1ZmFvH8OkkriXKgwH66_XQmLsOe8rNgRPaN3wyhhM3NEa3ne-dEsbdbeiMqvSu58mTIT6s_tAiCXvICA7alqh8ZnNAWtxCujCM4B1=s1024"",""caption"":null,""width"":4000,""height"":2250},{""id"":""CIHM0ogKEICAgICUstSCrQE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DTNcPWg01auLYys12v9rO7TQT8hCiI590BO_fxGlyMOO_Z_T3EO94aqDp6_Jq4fg9fZy1abIg1d0drwqut62qmUCVx9D3OrogzEwerYyUvcWKPopN7It1OfjIr9cybSulSfnDqGg=s1024"",""caption"":null,""width"":4000,""height"":2250},{""id"":""CIHM0ogKEICAgICUsvS7Rw"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90D3HglUuJ-SGBrXb-2hbZSHVgeydXU1qk9coRfIHlH3WbOgeK7X9haHMynlKd3OIU4lmIYiXRv7lCvmBeZYZB6rhDSvEFmSvJDB8CPyOLVvXflmSfuaiyn0Bwez5ObHInpqHpc=s1024"",""caption"":null,""width"":4000,""height"":2250}]"
ChIJ8bz-PXfi2S0Rd5LwOVSmz14,Pantai Kundang Wetan,ChZDSUhNMG9nS0VJQ0FnSUR4OXZ1b1lnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR4OXZ1b1lnEAE!2m1!1s0x0:0x5ecfa65439f09277!3m1!1s2@1:CIHM0ogKEICAgIDx9vuoYg%7CCgwIvfWEpAYQwNPjpwM%7C?hl=id,putri kashogi,105403040609775340926,https://www.google.com/maps/contrib/105403040609775340926?hl=id,5,"Pantai Kundang Wetan Kecamatan Saronggi Kabupaten Sumenep, perlu untuk di revitalisasi bilamana diperlukan unt bisa bermanfaat bagi penduduk sekitar dan para wisatawan..
Karena belum dioptimalkan mgkin jga krn terkendala anggaran biaya unt Pariwisata daerah Sumenep..
Tp pantai nya hnya ccok unt ambil Video bilamana Matahari Terbit sangat bagus..selebih nya masih Minim Fasilitas..
Perlu diketahui dsana jga ada Makam Tertulis di Nisan nya Bujuk Panglema atau Ukiran Nama Sa'una..sya Tdk faham..tp Ok lah hnya sbg pengetahuan saja..",2 tahun lalu,2023-06-08T02:19:41,,,,3,16,1,,,"[{""name"":""Waktu kunjungan"",""value"":""Hari biasa""},{""name"":""Waktu antrean"",""value"":""Tanpa mengantre""},{""name"":""Sebaiknya buat reservasi"",""value"":""Tidak""}]",[]
ChIJ8bz-PXfi2S0Rd5LwOVSmz14,Pantai Kundang Wetan,ChZDSUhNMG9nS0VJQ0FnSUNvc2JuNUhnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvc2JuNUhnEAE!2m1!1s0x0:0x5ecfa65439f09277!3m1!1s2@1:CIHM0ogKEICAgICosbn5Hg%7CCgwI5NOy4wUQ6N-GjQE%7C?hl=id,Dhe Yoexs,112892464755488038963,https://www.google.com/maps/contrib/112892464755488038963?hl=id,5,Wisata pantainya masih alami,6 tahun lalu,2019-02-20T01:14:12,,,,11,29,1,,,[],"[{""id"":""CIHM0ogKEICAgID429r7Dg"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90Cu7KEgTTNvincUdxGGcgzk7R21hnxcprt6zNxUuKwJB71pp76Tnod2DIaa3sN80884ZhrpxgPLbv0OGKxJn5XQD680UEQ1Kk6vRCFv-D2XHS6xV3tEXFGpntMoGDsD-Rp2BJyY=s1024"",""caption"":null,""width"":4000,""height"":2250},{""id"":""CIHM0ogKEICAgID429r7zgE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90AoGDSzIlCVTS9lkxBpcGPDZbCwwaCmy327yWOUWhKi8YC38pQamXEVNuZ3Yn14fPnv-5z7IJ2MCa6WRTx1cC5FUhhsGzt8muUBo_eCfwl998Y-wy4Ab15zZygHIaqib6MaQqv-5Q=s1024"",""caption"":null,""width"":4000,""height"":2250},{""id"":""CIHM0ogKEICAgID429r7gQE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DXjXXTug9COLoHsWqVVntJdhYKYZ0EpvJDXkXRbkwnHYDXHkxDRLJ6oqAHWBEaXWsxNmdXF7xUJYkvMHcnpM3iURXc-B7d1oy9tYsojpN4RRcMtK42yY8bcvJi6Fs2ptHFwaLY=s1024"",""caption"":null,""width"":4000,""height"":2250}]"
ChIJ8bz-PXfi2S0Rd5LwOVSmz14,Pantai Kundang Wetan,ChZDSUhNMG9nS0VJQ0FnSURpd3BDUkR3EAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURpd3BDUkR3EAE!2m1!1s0x0:0x5ecfa65439f09277!3m1!1s2@1:CIHM0ogKEICAgIDiwpCRDw%7CCgwI1_2P_gUQkJvGkgI%7C?hl=id,moh.mansur -,117511384953287692694,https://www.google.com/maps/contrib/117511384953287692694?hl=id,4,Indah dan alami. Tarif tiket masuk gratis karena tidak ada yang mengelola. Recommended buat nambah koleksi foto pantai,4 tahun lalu,2020-11-29T20:02:11,,,,11,38,1,,,[],[]
