place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJEcFHRgA52C0R2iO4X6zKvIo,LOBUKBEACH,Tujuan wisata,,18,4.4,"Name: Pantai LOBUK Bumianyar
Link: https://www.google.com/maps/search/Pantai+LOBUK+Bumianyar/@-6.8933588,113.12451449999999?authuser=0&hl=id&entry=ttu
Reviews: 46 reviews

Name: Pantai Lobuk Trapang
Link: https://www.google.com/maps/search/Pantai+Lobuk+Trapang/@-6.8930962,113.12558?authuser=0&hl=id&entry=ttu
Reviews: 17 reviews

Name: Pantai Indah Tanjungbumi
Link: https://www.google.com/maps/search/Pantai+Indah+Tanjungbumi/@-6.894946999999999,113.1168868?authuser=0&hl=id&entry=ttu
Reviews: 15 reviews

Name: De Lobuq Beach
Link: https://www.google.com/maps/search/De+Lobuq+Beach/@-6.8944814,113.12276419999999?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews",http://www.lobuk-beach-bumianyar.com/,,,LOBUKBEACH (Pemilik),https://www.google.com/maps/contrib/101385981230140791271,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noL24aVBexMIWBMHL5Q1lqGKURKnhyfz-s8IRJqWkhpD21jx_ZyMxxRL3tabD8wy-EvD6hSvFwdszSeMceplFFgajTPqdTzn80rGO7-XE0you7iKLpHuwWuv-qw-BRtvNZwbiVntA=s1024,Tujuan Wisata,"Tujuan Wisata, Tempat barbekyu, Tempat acara, Tempat Parkir, Tempat Ibadah, Hotel Resor, Pusat Perbelanjaan",,,Open All Days,"Jl, Lobuk, Bumi Anyar, Kec. Tj. Bumi, Kabupaten Bangkalan, Jawa Timur","ATV, liburan, harga",https://www.google.com/maps/place/LOBUKBEACH/data=!4m7!3m6!1s0x2dd839004647c111:0x8abccaac5fb823da!8m2!3d-6.8933568!4d113.1245108!16s%2Fg%2F11wxw_gjgn!19sChIJEcFHRgA52C0R2iO4X6zKvIo?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJd4T0VXII2C0RtFTgV52TjdU,Pantai Ayang-ayang Benteng Pulau Mengare,,,179,4.2,,,0857-0674-7404,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofpfkllFlqQnpLWdU0fopaBEg1UwA_ExRfoWhY5C_IRkMqVjWCV6r-CsMdMN649iXJPfYj8hyNHuUU4oCCbxp5eeTuV0TUo_b4KckUXGUbXH8NPbAuWhVUF1Ve1quxJKGmTmKD=s1024,Pantai,Pantai,,,Open All Days,"Tajung Widoro, Tj. Widoro, Kec. Bungah, Kabupaten Gresik, Jawa Timur 61152","wisata, perahu, mangrove, tiket, kerang, panas, nyamuk, pemandangan",https://www.google.com/maps/place/Pantai+Ayang-ayang+Benteng+Pulau+Mengare/data=!4m7!3m6!1s0x2dd8087255f48477:0xd58d939d57e054b4!8m2!3d-7.0229018!4d112.6467041!16s%2Fg%2F11f0kptydm!19sChIJd4T0VXII2C0RtFTgV52TjdU?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJuZr_8ac52C0RM3DblIPTyCc,Pantai Indah Tanjungbumi,,,15,4.5,"Name: Pantai Pasir Putih Tlangoh
Link: https://www.google.com/maps/search/Pantai+Pasir+Putih+Tlangoh/@-6.8835598000000005,113.0477832?authuser=0&hl=id&entry=ttu
Reviews: 1479 reviews

Name: PANTAI BIRU
Link: https://www.google.com/maps/search/PANTAI+BIRU/@-6.885358999999999,113.079095?authuser=0&hl=id&entry=ttu
Reviews: 600 reviews

Name: Batik tulis asli Madura tanjungbumi
Link: https://www.google.com/maps/search/Batik+tulis+asli+Madura+tanjungbumi/@-6.8875883,113.08257200000001?authuser=0&hl=id&entry=ttu
Reviews: 208 reviews

Name: Pantai LOBUK Bumianyar
Link: https://www.google.com/maps/search/Pantai+LOBUK+Bumianyar/@-6.8933588,113.12451449999999?authuser=0&hl=id&entry=ttu
Reviews: 46 reviews

Name: LOBUKBEACH
Link: https://www.google.com/maps/search/LOBUKBEACH/@-6.8933568,113.12451080000001?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pantai Indah Tanjungbumi (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nptOlQSkwo1iVbhN5sztDv7EyBI56A1sedVFxyByM8jwP4_9SZcEMrrPnXfxmpC6rLG3ws7szaEJFKAG1Xzxre3qgYCDZ9I7kVEA68Yt9AVvuog5oHTDRtZU9cVCcszIdRQ12ht=s1024,Hotel Resor,Hotel Resor,,,Open All Days,"4448+2QC, Jalan Raya, Bumi Anyar, Tanjung Bumi, Bangkalan Regency, East Java 69156",kebersihan,https://www.google.com/maps/place/Pantai+Indah+Tanjungbumi/data=!4m7!3m6!1s0x2dd839a7f1ff9ab9:0x27c8d38394db7033!8m2!3d-6.894947!4d113.1168868!16s%2Fg%2F11g1fsnx59!19sChIJuZr_8ac52C0RM3DblIPTyCc?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJLxLu6cr51y0Rw4Ti-vJjumc,Pesisir Pantai Kenjeran,,,92,4.4,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noC2FCe7jCIwOD-65a7XACYdg0u2P4_KrJh0-2K45iCjAY4gClOGpKi0T4dlPRNM9EWrqTH0VsJdLNUe02znGBMlBWF-Vrzl0IHFUmp8Kdl0gwqUXqj9mWu-ix_QE1ZcBGoMbepCQ=s1024,Pantai,Pantai,,,Open All Days,"Jl. Pantai Kenjeran, Kec. Bulak, Surabaya, Jawa Timur 60125","sunrise, perahu, wisata, taman, kerang, foto, sore, kerupuk, pedagang, santai",https://www.google.com/maps/place/Pesisir+Pantai+Kenjeran/data=!4m7!3m6!1s0x2dd7f9cae9ee122f:0x67ba63f2fae284c3!8m2!3d-7.2256884!4d112.788662!16s%2Fg%2F11cssn2p24!19sChIJLxLu6cr51y0Rw4Ti-vJjumc?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJnbessF4E2C0RVW95_QKvJEo,Wisata Bukit Jaddhih,Area pertambangan batu bata putih & latar populer untuk berfoto dengan tebing kapur & naik perahu di kolam.,,6325,4,"Name: Pemandian Kolam Renang Gua Pote
Link: https://www.google.com/maps/search/Pemandian+Kolam+Renang+Gua+Pote/@-7.0807695,112.7585968?authuser=0&hl=id&entry=ttu
Reviews: 375 reviews

Name: Wisata Bukit Geger
Link: https://www.google.com/maps/search/Wisata+Bukit+Geger/@-7.0247454,112.9324972?authuser=0&hl=id&entry=ttu
Reviews: 210 reviews

Name: Bukit jaddih mantoan
Link: https://www.google.com/maps/search/Bukit+jaddih+mantoan/@-7.089226999999999,112.75536?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Makam keluarga
Link: https://www.google.com/maps/search/Makam+keluarga/@-7.081624,112.73051339999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Choirulanwar
Link: https://www.google.com/maps/search/Choirulanwar/@-7.0846627,112.74414410000001?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Wisata Bukit Jaddhih (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noZUGvsR1igcDEo3YXZkNdTwFl6Qi69dX1UUJ5z4kbcuHq-JMhnrhTiKp_Z8V8SdiWJG0LfF1hbWOsoL6EO-n3l2urCHLbltLoF-Dtrt9hqP8bew04Y-wHKruwaLcr98ZH1hya6fA=s1024,Tujuan Wisata,Tujuan Wisata,07.00-16.00,,Open All Days,"WQ95+3RM, Jakan, Parseh, Kec. Socah, Kabupaten Bangkalan, Jawa Timur 69161","pungli, pertambangan, debu, masker, kacamata hitam, obyek wisata, gersang, silau, alat berat, pencurian kendaraan bermotor",https://www.google.com/maps/place/Wisata+Bukit+Jaddhih/data=!4m7!3m6!1s0x2dd8045eb0acb79d:0x4a24af02fd796f55!8m2!3d-7.082283!4d112.7595396!16s%2Fg%2F11c2r8kctr!19sChIJnbessF4E2C0RVW95_QKvJEo?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJWcFR0FD51y0R9Hvm3_B1Owo,Suramadu View Point,,,3287,4.5,"Name: Jembatan Nasional Suramadu
Link: https://www.google.com/maps/search/Jembatan+Nasional+Suramadu/@-7.1855231999999996,112.78012249999999?authuser=0&hl=id&entry=ttu
Reviews: 1779 reviews

Name: Benteng Suramadu
Link: https://www.google.com/maps/search/Benteng+Suramadu/@-7.2127422999999995,112.782383?authuser=0&hl=id&entry=ttu
Reviews: 332 reviews

Name: Pesisir Suramadu
Link: https://www.google.com/maps/search/Pesisir+Suramadu/@-7.2101630000000005,112.78085399999999?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews

Name: Pantai Suramadu Surabaya Utara
Link: https://www.google.com/maps/search/Pantai+Suramadu+Surabaya+Utara/@-7.209529099999999,112.7813225?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: NANDUR MAKMUR
Link: https://www.google.com/maps/search/NANDUR+MAKMUR/@-7.2166575,112.7773445?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Suramadu View Point (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noYuRGzSXcN2CN3W56QEzi1S3Qpz2Cqr4z8Z0W20OvenAlHwsAVMmUJWYLUJSflDAHG2CQn0LTCJpKGtVep_0glJiltQ6wv5NYCLUSSGR2-Yby6VrwpufBXvf6EglrKKNQOCxEs=s1024,Tujuan Wisata,Tujuan Wisata,09.00-00.00,,Open All Days,"QQRJ+94V, Jl. Ustadz Abdul Somad, Kedung Cowek, Kec. Bulak, Surabaya, Jawa Timur 60126","pemandangan, sore, jembatan, angin, penjual, senja, lampu, pedagang, nyamuk, pengamen",https://www.google.com/maps/place/Suramadu+View+Point/data=!4m7!3m6!1s0x2dd7f950d051c159:0xa3b75f0dfe67bf4!8m2!3d-7.2090129!4d112.7802895!16s%2Fg%2F11gjt6jcw8!19sChIJWcFR0FD51y0R9Hvm3_B1Owo?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJvSLMIZUF2C0R0iThowW8n38,Obyek Wisata Taman Rekreasi Kota Bangkalan,,,129,4.1,"Name: Wisata Alam Kesek
Link: https://www.google.com/maps/search/Wisata+Alam+Kesek/@-7.1611484999999995,112.7722818?authuser=0&hl=id&entry=ttu
Reviews: 220 reviews

Name: Taman Budaya Sentra IKM
Link: https://www.google.com/maps/search/Taman+Budaya+Sentra+IKM/@-7.1445833,112.7887676?authuser=0&hl=id&entry=ttu
Reviews: 193 reviews

Name: Kolam Renang TRETAN
Link: https://www.google.com/maps/search/Kolam+Renang+TRETAN/@-7.0436986,112.7414072?authuser=0&hl=id&entry=ttu
Reviews: 163 reviews

Name: Kolam Renang pantai madura
Link: https://www.google.com/maps/search/Kolam+Renang+pantai+madura/@-7.1663809999999994,112.72138079999999?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",http://www.pulaumadura.com/,,1,Obyek Wisata Taman Rekreasi Kota Bangkalan (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no3f5WeROPirsuzD_FzMD_3k8fcfOmL_eEfiZa8xcYqeRxstHtfi5OdQtvv40vEW32n8_EMNcJhmmts3AzaIRH7YeiyOpIzLx38wDEykreTB5blvmCUjSu_SqxyPtu2ePkidMfK=s1024,Taman Rekreasi Air,"Taman Rekreasi Air, Taman",09.00-17.00,,Open All Days,"XP4R+G5X, Wr 08, Mlajah, Kec. Bangkalan, Kabupaten Bangkalan, Jawa Timur 69116","belakang, perahu, harga, stadion, toilet, parkir",https://www.google.com/maps/place/Obyek+Wisata+Taman+Rekreasi+Kota+Bangkalan/data=!4m7!3m6!1s0x2dd8059521cc22bd:0x7f9fbc05a3e124d2!8m2!3d-7.0436325!4d112.7404739!16s%2Fg%2F11bv6l93tp!19sChIJvSLMIZUF2C0R0iThowW8n38?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJ9eMR0vL51y0RyxK88tNm-Tc,Kenjeran Beach,,,152,4.4,"Name: Kenjeran Park
Link: https://www.google.com/maps/search/Kenjeran+Park/@-7.2522964,112.79669519999999?authuser=0&hl=id&entry=ttu
Reviews: 6215 reviews

Name: Pantai Kenjeran Lama
Link: https://www.google.com/maps/search/Pantai+Kenjeran+Lama/@-7.2381899999999995,112.795187?authuser=0&hl=id&entry=ttu
Reviews: 4482 reviews

Name: Pantai Ria
Link: https://www.google.com/maps/search/Pantai+Ria/@-7.2509163999999995,112.80093319999999?authuser=0&hl=id&entry=ttu
Reviews: 4122 reviews

Name: UPTD Taman Hiburan Pantai Kenjeran
Link: https://www.google.com/maps/search/UPTD+Taman+Hiburan+Pantai+Kenjeran/@-7.2380652,112.7956011?authuser=0&hl=id&entry=ttu
Reviews: 3589 reviews

Name: Pantai Laut Selatan
Link: https://www.google.com/maps/search/Pantai+Laut+Selatan/@-7.229019500000001,112.79197219999999?authuser=0&hl=id&entry=ttu
Reviews: 1231 reviews",,,1,Kenjeran Beach (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npavS96g7IWWGrutTFJD9jxnquBcir3A3NzgrnBtmTmbaqpbd76qfGVaQWn8Fmhvx8_e3VigoD38cvj5CbRX2-uNK6fnARfzH4aeivJyOigQSk0X65pyzlfkTzmW_Y3zBzTCYfUky_FRJ7G=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"Bulak, Kec. Bulak, Surabaya, Jawa Timur","pesisir, sunrise, panas, rekreasi, sunset, pagi, pedagang, bau, pemandangan, kendaraan",https://www.google.com/maps/place/Kenjeran+Beach/data=!4m7!3m6!1s0x2dd7f9f2d211e3f5:0x37f966d3f2bc12cb!8m2!3d-7.2261295!4d112.7890576!16s%2Fg%2F11ny4f8dkd!19sChIJ9eMR0vL51y0RyxK88tNm-Tc?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJkTH0IC--eS4RKB_srdovXK0,Pantai Ria,,,4122,4.2,"Name: Pantai Kenjeran Lama
Link: https://www.google.com/maps/search/Pantai+Kenjeran+Lama/@-7.2381899999999995,112.795187?authuser=0&hl=id&entry=ttu
Reviews: 4482 reviews

Name: UPTD Taman Hiburan Pantai Kenjeran
Link: https://www.google.com/maps/search/UPTD+Taman+Hiburan+Pantai+Kenjeran/@-7.2380652,112.7956011?authuser=0&hl=id&entry=ttu
Reviews: 3589 reviews

Name: Pantai Laut Selatan
Link: https://www.google.com/maps/search/Pantai+Laut+Selatan/@-7.229019500000001,112.79197219999999?authuser=0&hl=id&entry=ttu
Reviews: 1231 reviews

Name: Kenjeran Beach
Link: https://www.google.com/maps/search/Kenjeran+Beach/@-7.2261295,112.78905759999999?authuser=0&hl=id&entry=ttu
Reviews: 152 reviews

Name: Dermaga Ujung Pantai Ria
Link: https://www.google.com/maps/search/Dermaga+Ujung+Pantai+Ria/@-7.245690799999999,112.8017744?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews",,(031) 3821350,1,Pantai Ria (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npvwvvQsc7rqHu35cx_aHg0Od5Bo1Bci7SLp64-3GLjoz0VP-HWzX30G1mCvYejQNmFMnivPR6mFP_GGPsWE6B6ifJjglaE21_V4PhpfQSB7H7euSFYgUpGWQc3-yl0LSj6tXng=s1024,Tujuan Wisata,Tujuan Wisata,08.00-16.00,,Open All Days,"Jalan Sukolilo No.100, Sukolilo Baru, Kec. Bulak, Surabaya, Jawa Timur 60122","tiket, patung, atlantis, fasilitas, waterpark, santai, budha, lontong, destinasi wisata, klenteng",https://www.google.com/maps/place/Pantai+Ria/data=!4m7!3m6!1s0x2e79be2f20f43191:0xad5c2fdaadec1f28!8m2!3d-7.2509164!4d112.8009332!16s%2Fg%2F1tj3hh0v!19sChIJkTH0IC--eS4RKB_srdovXK0?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJH3d0XAkG2C0R-ipLIkS-9_c,Gledhek Lanjeng,,,44,4.5,"Name: Jembatan Gantung Je'eh
Link: https://www.google.com/maps/search/Jembatan+Gantung+Je'eh/@-7.015000000000001,113.02574609999999?authuser=0&hl=id&entry=ttu
Reviews: 9 reviews

Name: GLEDEK LANJHENG
Link: https://www.google.com/maps/search/GLEDEK+LANJHENG/@-7.0508980999999995,113.1026804?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Jembatan Tangkel
Link: https://www.google.com/maps/search/Jembatan+Tangkel/@-7.05988,112.7980491?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Jembatan Bung Gibeng
Link: https://www.google.com/maps/search/Jembatan+Bung+Gibeng/@-6.976475,112.9394263?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Teteh Lanjeng
Link: https://www.google.com/maps/search/Teteh+Lanjeng/@-7.162257599999999,112.8898909?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",,,1,Gledhek Lanjeng (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npV94Z8XEaZnmVqQ6IcFX4O6AcjAfcp2eNIR9qC2mTJDfonQb6kqpDrHiT0_Ss9ExkxZxCsltlUcH5iL6e1ejalbM1R8umWBGuRNjykDQN4tVEJr0mnP1Gna8ZznY2aeFwRsrOZ=s1024,Jembatan,Jembatan,Buka 24 jam,,Open All Days,"XP56+556, Jl. Raya Kramat, Area Sawah, Mertajasah, Kec. Bangkalan, Kabupaten Bangkalan, Jawa Timur 69119","memancing, pemandangan",https://www.google.com/maps/place/Gledhek+Lanjeng/data=!4m7!3m6!1s0x2dd806095c74771f:0xf7f7be44224b2afa!8m2!3d-7.0420791!4d112.7103931!16s%2Fg%2F11f5dz7jq4!19sChIJH3d0XAkG2C0R-ipLIkS-9_c?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJcXANOYkF2C0RZKUhfFe6DEc,Alun-Alun Bangkalan,Alun-Alun Kab. Bangkalan,,2332,4.4,"Name: Alun-Alun Taman Paseban Bangkalan
Link: https://www.google.com/maps/search/Alun-Alun+Taman+Paseban+Bangkalan/@-7.029583199999999,112.74733049999999?authuser=0&hl=id&entry=ttu
Reviews: 907 reviews

Name: Obyek Wisata Taman Rekreasi Kota Bangkalan
Link: https://www.google.com/maps/search/Obyek+Wisata+Taman+Rekreasi+Kota+Bangkalan/@-7.0436325,112.7404739?authuser=0&hl=id&entry=ttu
Reviews: 129 reviews

Name: Alun
Link: https://www.google.com/maps/search/Alun/@-7.029083399999999,112.747537?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Lapangan Bola Basket Alun-alun
Link: https://www.google.com/maps/search/Lapangan+Bola+Basket+Alun-alun/@-7.030840400000001,112.74819520000001?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,,Alun-Alun Bangkalan (Pemilik),https://www.google.com/maps/contrib/102111357711485482693,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqarkdU31ZCpr8YnUUbYMUVwTBpKTAEs9dEYRJUgeMyVN7VLP3S84fwx_xtjdCuYvM7TMUn1cnJfVKwgMRMbjyle2gpZJMwnwZXqB-Qh89wfMbfVFhL9N-okXtHDFXTl5_z395leQ=s1024,Taman,Taman,Buka 24 jam,,Open All Days,"Jl. KH Abdul Karim, Demangan Barat, Demangan, Kec. Bangkalan, Kabupaten Bangkalan, Jawa Timur 69115","olahraga, kebersihan, santai, rindang, masyarakat, area, pedagang kaki lima, gelap, fasilitas, upacara",https://www.google.com/maps/place/Alun-Alun+Bangkalan/data=!4m7!3m6!1s0x2dd80589390d7071:0x470cba577c21a564!8m2!3d-7.0301333!4d112.7487306!16s%2Fg%2F11cs6l807g!19sChIJcXANOYkF2C0RZKUhfFe6DEc?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJdYiT9mwD2C0RxgSgpJ11xFc,Pangkalan TNI AL Batuporon,,,15,4.7,"Name: Kamal
Link: https://www.google.com/maps/search/Kamal/@-7.17613,112.72288999999999?authuser=0&hl=id&entry=ttu
Reviews: 155 reviews

Name: Lapangan Batuporon Tanjung Jati
Link: https://www.google.com/maps/search/Lapangan+Batuporon+Tanjung+Jati/@-7.1700084,112.7440476?authuser=0&hl=id&entry=ttu
Reviews: 45 reviews

Name: Batalyon Kendaraan Pendarat Amfibi 2 Marinir
Link: https://www.google.com/maps/search/Batalyon+Kendaraan+Pendarat+Amfibi+2+Marinir/@-7.206562700000001,112.7467284?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews

Name: Patkamla Batuporon
Link: https://www.google.com/maps/search/Patkamla+Batuporon/@-7.169599299999999,112.75369409999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pangkalan TNI AL Batuporon (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nos_QD7ye4i5qU0XGmXSfXCqbU_zvwArSSQp0cJjTgJF117G7ldt4JIU6FXjx3u8OtqGuOLDWorRnOU9lZWAvbyGFGrOX0PwwRDcPLWMj-Ky8K6vszBCXvmOMQqncsDzdJuYn8=s1024,Pangkalan Angkatan Laut,Pangkalan Angkatan Laut,Buka 24 jam,,Open All Days,"RPHV+Q2X, Karang Asem, Tj. Jati, Kec. Kamal, Kabupaten Bangkalan, Jawa Timur 69162",,https://www.google.com/maps/place/Pangkalan+TNI+AL+Batuporon/data=!4m7!3m6!1s0x2dd8036cf6938875:0x57c4759da4a004c6!8m2!3d-7.1705108!4d112.7426082!16s%2Fg%2F11h0t5fx4c!19sChIJdYiT9mwD2C0RxgSgpJ11xFc?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJpYAJ6cr51y0Rtyuco6Tjfgc,Pantai Bulak,,,19,4.1,"Name: Pantai Kenjeran Lama
Link: https://www.google.com/maps/search/Pantai+Kenjeran+Lama/@-7.2381899999999995,112.795187?authuser=0&hl=id&entry=ttu
Reviews: 4482 reviews

Name: Pantai Laut Selatan
Link: https://www.google.com/maps/search/Pantai+Laut+Selatan/@-7.229019500000001,112.79197219999999?authuser=0&hl=id&entry=ttu
Reviews: 1231 reviews

Name: Kenjeran Beach
Link: https://www.google.com/maps/search/Kenjeran+Beach/@-7.2261295,112.78905759999999?authuser=0&hl=id&entry=ttu
Reviews: 152 reviews

Name: Pantai Tambak Wedi
Link: https://www.google.com/maps/search/Pantai+Tambak+Wedi/@-7.2086217,112.77949819999999?authuser=0&hl=id&entry=ttu
Reviews: 22 reviews

Name: Pantai Gulbung Pangarengan
Link: https://www.google.com/maps/search/Pantai+Gulbung+Pangarengan/@-7.2236801,113.1971896?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews",,,,Pantai Bulak (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqSHBfxfck2ICMJbU01MQFo94EyfZXqFYS7HD5vuDcrVcBlSVp-DiBQJ682JoFQXVTnuscit-ptFO_aXvoL2e0utgzuzPkY3PXsLCkqvNp26NUX71bW8Z0je6WcY8yZ0KBp2Wo=s1024,Pantai Umum,Pantai Umum,Buka 24 jam,,Open All Days,"QQFQ+PFG, Laut Jawa, Cipulir, Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230",,https://www.google.com/maps/place/Pantai+Bulak/data=!4m7!3m6!1s0x2dd7f9cae90980a5:0x77ee3a4a39c2bb7!8m2!3d-7.2256778!4d112.7886959!16s%2Fg%2F11g697p_tc!19sChIJpYAJ6cr51y0Rtyuco6Tjfgc?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJuxAHZ1P81y0RgAsNatb4sy4,"Pantai Nunsui, Oesapa",,,14,4,,,,,,,,Pantai,Pantai,,,Open All Days,"Gg. 8B, Lidah Wetan, Kec. Lakarsantri, Surabaya, Jawa Timur 60213",,"https://www.google.com/maps/place/Pantai+Nunsui,+Oesapa/data=!4m7!3m6!1s0x2dd7fc53670710bb:0x2eb3f8d66a0d0b80!8m2!3d-7.3055701!4d112.669185!16s%2Fg%2F11f0l45b73!19sChIJuxAHZ1P81y0RgAsNatb4sy4?authuser=0&hl=id&rclk=1",beaches in bangkalan
ChIJhQDAC7A52C0RYqiHsj8xwts,Pantai Karang Timur,,,10,4.7,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZhMJwgzjVkNPpHDS3SoX9wBbDF19S1CeHiaivLzdkvtl5IJMs3phJ20TwuCjTU-3qzjbzRzvLalvnKxNtae1D_I-KVq3wV9ukwOXt395HM0Iqgowt8fUwYxCpzcazeCS4z5VAkg=s1024,Pantai,Pantai,,,Open All Days,"Karang Timur, pantai karang timur, Kec. Banyuates, Kabupaten Sampang, Jawa Timur 69263",,https://www.google.com/maps/place/Pantai+Karang+Timur/data=!4m7!3m6!1s0x2dd839b00bc00085:0xdbc2313fb287a862!8m2!3d-6.8944099!4d113.1572773!16s%2Fg%2F11f4qy63f2!19sChIJhQDAC7A52C0RYqiHsj8xwts?authuser=0&hl=id&rclk=1,beaches in bangkalan
ChIJ6WqczjyG1y0RZSejU0oLBGY,SONG-OSONG BEACH,,,39,4.1,"Name: Pantai Aeng Sareh
Link: https://www.google.com/maps/search/Pantai+Aeng+Sareh/@-7.2203559,113.2223403?authuser=0&hl=id&entry=ttu
Reviews: 32 reviews

Name: Pantai Madegan Polagan
Link: https://www.google.com/maps/search/Pantai+Madegan+Polagan/@-7.2214545999999995,113.23887800000001?authuser=0&hl=id&entry=ttu
Reviews: 12 reviews

Name: WISATA PANTAI SEGORO
Link: https://www.google.com/maps/search/WISATA+PANTAI+SEGORO/@-6.8958565,113.2062545?authuser=0&hl=id&entry=ttu
Reviews: 8 reviews

Name: Wisata Pantai Damar Wulan
Link: https://www.google.com/maps/search/Wisata+Pantai+Damar+Wulan/@-7.2199621,113.22204359999999?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: Goa Aeng Oleh
Link: https://www.google.com/maps/search/Goa+Aeng+Oleh/@-7.190116300000001,113.2744235?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews",,0819-4409-2436,,SONG-OSONG BEACH (Pemilik),https://www.google.com/maps/contrib/103447876396212982347,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrou0TDqQTeEPbcALUOCdEB7YsnImdsYA-U6ESuEfYJUeO8M6MHKU_R4-Prh21MPVEr54JtARExVSY9qcUD6cTCiUaC6heEhmwbYcsh3-61bvjbss7TH9OYgoI8A9uNlJ5KRqTmmA=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"Aeng Sareh, Kec. Sampang, Kabupaten Sampang, Jawa Timur 69271",sore,https://www.google.com/maps/place/SONG-OSONG+BEACH/data=!4m7!3m6!1s0x2dd7863cce9c6ae9:0x66040b4a53a32765!8m2!3d-7.2222688!4d113.2039223!16s%2Fg%2F11f29_ly4s!19sChIJ6WqczjyG1y0RZSejU0oLBGY?authuser=0&hl=id&rclk=1,beaches in sampang
ChIJTV-fVFuF1y0RaPJl-KZxwAA,Pantai Candin,,,80,4.4,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noCKKa5v2iJ7KVBL2XUoCnxnWl7GniBIyFE43C6-Iy2xe3FK7g6ensqhMlma30vjo1gm47MPNich6d_WBejzFhhZXAKYjOfJVtqy6E0m6OEwSvKAi82Kwylai3lw0Uw4CYyI7Gx=s1024,Pantai,Pantai,,,Open All Days,"Pl. Mandangin, Kec, Candin, P. Mandingan, Kec. Sampang, Kabupaten Sampang, Jawa Timur 69216","wisata, kambing, rumah",https://www.google.com/maps/place/Pantai+Candin/data=!4m7!3m6!1s0x2dd7855b549f5f4d:0xc071a6f865f268!8m2!3d-7.3110083!4d113.2246601!16s%2Fg%2F11c1wjl3t1!19sChIJTV-fVFuF1y0RaPJl-KZxwAA?authuser=0&hl=id&rclk=1,beaches in sampang
